Date,Value,Return,Weights
153,20914.831475770887,0.013791328512811436,"[('YPA', -4.108938591509561e-05, 0.016724121251749508), ('AOX', 0.0004980954604042777, -0.002865120482028125), ('KWE', 0.006854778122596231, 0.026182432432432474), ('VSR', 0.0052261111224161435, 0.0007143035714285111), ('VWR', 0.02377555743559425, 0.02468513853904274), ('ZNX', 0.006169368368196605, 0.04241071428571441), ('MWN', 0.0027361268875928527, -0.009258532757944346), ('MZJ', 0.0002068095578469223, -0.0022713732499255795), ('VEO', 0.00375437898720747, -0.009411764705882304), ('GJA', 0.01920102501827856, -0.010093727469358368), ('TUW', 0.005862714728946263, -0.01778907242693781), ('HBM', -8.321135703983257e-05, -0.002439024390243851), ('WNF', 0.00019538663153393648, -0.0009852216748768262), ('ABM', 0.006006657834792632, 0.011233019853709501), ('RLR', 0.00204651604702554, -0.0053221605707167805), ('GPE', 0.14335563881519642, 0.04412966494143278), ('BUL', 0.0030853022242090947, 0.012240796565269055), ('PKU', 0.04188684934492303, 0.01784808842916545), ('VLK', 0.0005610948290905866, -0.004433100483610939), ('VYQ', 0.029451914262103883, -0.02355588897224313), ('EVW', 0.024891512362381032, 0.030266343825665863), ('NQW', 0.0025185591138827002, 0.000688705234159765), ('PHV', 0.546850547501144, 0.0046260939790553025), ('DAI', 0.004294846511034159, 0.01736208345001393), ('WGQ', -0.0044020205855710304, -0.01118561320025957), ('JFL', 0.021387288129917914, 0.024783588284121943), ('RLF', 0.0011617426673056082, 0.0029721495632509336), ('NFR', 0.0013821595617356495, -0.00925925925925939), ('ZKY', -0.00018727979278556196, -0.019642662368026805), ('STK', -0.00011908822587203323, 0.003571778060475674), ('OWG', 0.076262624978401, 0.03716710564822932), ('YLF', 3.7168032157808345e-05, -0.012595384756826372), ('CPM', 0.013484273088330334, -0.013466259950896528), ('TGI', 0.0007256361604529413, 0.021008403361344536), ('MGW', -0.0005552928788709505, -0.00041577160279954455), ('NTR', 0.002246267844658273, 0.026867627785058943), ('KKD', 9.765372505528141e-05, -0.015435961618689983), ('JPN', 0.0007037709511437605, -0.021890833248550245), ('CGS', 0.005330322526826755, -0.0013657470636437355), ('VOX', 0.0031392833936725343, 0.003911342894393758)]"
154,20669.86691437666,-0.011712480766484363,"[('YPA', -4.145969270201001e-05, -0.002944733615248848), ('AOX', 0.0004964582461437707, -0.0045153110010987966), ('KWE', 0.006864164819882171, -0.0008230452674896944), ('VSR', 0.00523070727015857, -0.0026766951699375157), ('VWR', 0.02380399769551266, -0.02064896755162233), ('ZNX', 0.0061773595955890844, 0.008993576017130505), ('MWN', 0.0027340442715750976, -0.011245743248594295), ('MZJ', 0.00019904875173781773, 0.01873483858928919), ('VEO', 0.0037453322624344653, -0.012524292809328503), ('GJA', 0.01919581094277913, -0.014242939224730848), ('TUW', 0.005869448727589222, -0.024320827943078854), ('HBM', -8.333641885636924e-05, -0.0024449877750610726), ('WNF', 0.0001956403802446329, 0.0069033530571992385), ('ABM', 0.006010527583276579, -0.010333247222939771), ('RLR', 0.0020480574488491335, 0.004098360655737698), ('GPE', 0.14354761293143353, -0.007826767545003839), ('BUL', 0.003083908421056086, -0.04178323256023821), ('PKU', 0.04189290614919805, -0.002191890006974184), ('VLK', 0.0005586775288489418, 0.011401970044528389), ('VYQ', 0.02945934789348103, 0.014474492931776389), ('EVW', 0.024907939288928392, -0.025029377203290196), ('NQW', 0.0025214176028657063, -0.006538196834136192), ('PHV', 0.5466134441554718, -0.011555668175383945), ('DAI', 0.0042997765741255465, -0.037159372419488065), ('WGQ', -0.00444216903637999, -0.010187181650573392), ('JFL', 0.021400371339975265, -0.018861374681786572), ('RLF', 0.001158035018006157, -0.008269389490984174), ('NFR', 0.001384498280483515, 0.018691588785046828), ('ZKY', -0.000190103253620101, -0.002925422831370091), ('STK', -0.00013048643690322394, -0.010140900004875494), ('OWG', 0.07629384616028313, -0.026805869074492047), ('YLF', 3.701080531853369e-05, -0.0007759155803848542), ('CPM', 0.013474747214516272, -0.013574660633484035), ('TGI', 0.0007265934869333583, -0.009876543209876625), ('MGW', -0.0005608553467469927, 0.009809358752166323), ('NTR', 0.0022484024622295125, -0.02284620293554553), ('KKD', 9.192340272894756e-05, -0.004110169491525419), ('JPN', 0.0007036956745862193, 0.0018026105087095583), ('CGS', 0.005331783096689796, 0.00013676148796486467), ('VOX', 0.003141874702276731, -0.017254174397031537)]"
155,20444.021774811492,-0.010926298679169846,"[('YPA', -4.183197995458728e-05, 0.022106123910281897), ('AOX', 0.0004948060348290424, -0.0005498041560650693), ('KWE', 0.006873548834014627, -0.0024711696869852665), ('VSR', 0.005235285632954014, -0.006441223947776534), ('VWR', 0.023832403818701227, -0.09211847389558236), ('ZNX', 0.006185345614884514, -0.025042444821731746), ('MWN', 0.0027319232510019747, -0.0012815378454144701), ('MZJ', 0.00019123630206504158, 0.0037000402974685528), ('VEO', 0.0037361952132105775, 0.0034259056782564245), ('GJA', 0.019190408715906555, 0.02454642475987189), ('TUW', 0.0058761723428014875, -0.009016176080615312), ('HBM', -8.34615086800065e-05, 0.01470588235294108), ('WNF', 0.0001958939695078107, 0.00097943192948088), ('ABM', 0.006014368112079802, -0.002088227616810373), ('RLR', 0.0020495896276583555, -0.012585034013605435), ('GPE', 0.14373953707331746, -0.04654220352353413), ('BUL', 0.0030824784815462803, -0.028065549067621057), ('PKU', 0.04189865259184878, -0.03644533200199706), ('VLK', 0.0005562398099046441, 0.0006670669068107152), ('VYQ', 0.029466552995982474, 0.006603859319620753), ('EVW', 0.024924253106140954, -0.029287694347354377), ('NQW', 0.00252427135243828, -0.004156563907170107), ('PHV', 0.5463788007807855, 0.0039912131431576615), ('DAI', 0.0043046991361947425, -0.02973127501429386), ('WGQ', -0.004482537157851121, -0.007261247040252601), ('JFL', 0.021413349812715386, -0.024295317844085413), ('RLF', 0.0011542938290482504, -0.005003586970031548), ('NFR', 0.0013868393108120735, 0.007798165137614594), ('ZKY', -0.00019294311109512819, 0.0028725049716431194), ('STK', -0.00014195488987770155, -0.0021179136088263152), ('OWG', 0.07632462906303353, -0.018749395960181672), ('YLF', 3.6852128443859267e-05, -0.006212144742972512), ('CPM', 0.013465041923401321, 0.0021406727828746264), ('TGI', 0.0007275503342811002, -0.024106400665004087), ('MGW', -0.0005664486609263229, -0.010091648645865507), ('NTR', 0.0022505305921988916, -0.07262277951933127), ('KKD', 8.615518668716199e-05, 0.009913628047483353), ('JPN', 0.0007036136164550846, -0.02493623564750478), ('CGS', 0.005333204490771276, -0.004239026391357887), ('VOX', 0.0031444542227628083, -0.0052860109495941315)]"
156,20712.90247228485,0.013152045152125582,"[('YPA', -4.220625298317455e-05, 0.03006339409518383), ('AOX', 0.0004931388129917924, 0.012377109857936965), ('KWE', 0.00688293035631112, 0.03137902559867884), ('VSR', 0.0052398463221134004, -0.00036018369098104065), ('VWR', 0.023860776422168696, -0.009676527508985386), ('ZNX', 0.006193326592107033, -0.01610796691336515), ('MWN', 0.002729763830337686, 0.021012110032881583), ('MZJ', 0.00018337211019441328, 0.00879626250091236), ('VEO', 0.0037269677608300117, -0.00021792822896993418), ('GJA', 0.019184818458690397, 0.04415064102564107), ('TUW', 0.005882885721500545, 0.00722504682900731), ('HBM', -8.358662906296204e-05, 0.014492753623188527), ('WNF', 0.0001961474046113909, 0.006849315068493005), ('ABM', 0.006018179531901286, -0.0034004708344231092), ('RLR', 0.0020511126267142494, 0.02353886783786884), ('GPE', 0.14393141533788908, 0.010755653612796486), ('BUL', 0.0030810124134906607, 0.00348837209302325), ('PKU', 0.041904089151991696, 0.042383419689119205), ('VLK', 0.0005537816520301757, 0.008266115592293908), ('VYQ', 0.029473529941586925, 0.036143127990610584), ('EVW', 0.024940454280957012, -0.00024832381425391397), ('NQW', 0.002527120425583772, 0.009739130434782648), ('PHV', 0.546146609673611, 0.015606427470834195), ('DAI', 0.004309614304884966, -0.04007071302298172), ('WGQ', -0.004523125593774736, 0.004611225950071517), ('JFL', 0.02142622393272495, -0.009307385470808779), ('RLF', 0.0011505190657551563, 0.0048190958040922145), ('NFR', 0.0013891826974591515, 0.025489303595812578), ('ZKY', -0.0001957994032718689, 0.019217464747356), ('STK', -0.00015349373652845722, -0.004689042448173686), ('OWG', 0.076354974893156, -0.00393972224958146), ('YLF', 3.669200018898098e-05, 0.03709954680418817), ('CPM', 0.013455157199105406, -0.014800122062862572), ('TGI', 0.0007285067223874314, 0.019591141396933597), ('MGW', -0.0005720728978375016, 0.016366725614619188), ('NTR', 0.002252652284205437, -0.0011267605633802577), ('KKD', 8.034900248910057e-05, 0.030965621840242645), ('JPN', 0.0007035247834268664, 0.04138696624427647), ('CGS', 0.005334586780316165, 0.00851414446580616), ('VOX', 0.0031470220197470688, 0.03681913076485111)]"
157,20672.929377488086,-0.001929864481824938,"[('YPA', -4.2582517143956625e-05, 0.0017001671621641181), ('AOX', 0.0004914565667018823, -0.0008829043233825278), ('KWE', 0.006892309576996255, 0.06725380304243393), ('VSR', 0.005244389447709985, 0.021797929086576445), ('VWR', 0.023889116118473556, 0.008933556672250147), ('ZNX', 0.006201302692230389, -0.0013274336283186344), ('MWN', 0.002727566012611664, -0.014767103919566376), ('MZJ', 0.00017545607603769016, 0.013061254025109497), ('VEO', 0.003717649823646614, -0.0008719029281407001), ('GJA', 0.019179040283412697, -0.01266211342184027), ('TUW', 0.005889589009458721, 0.004516471838469758), ('HBM', -8.371178254536023e-05, -0.00238095238095233), ('WNF', 0.0001964006908103661, 0.0009718172983480625), ('ABM', 0.0060219619517958255, 0.019028871391076153), ('RLR', 0.002052626488709845, -0.014695983845636104), ('GPE', 0.14412325179929752, 0.0008185538881309997), ('BUL', 0.0030795102232959214, 0.005407493240633471), ('PKU', 0.04190921629274911, -0.0037777115021374852), ('VLK', 0.0005513030344015308, -0.002314049586776822), ('VYQ', 0.02948027909121316, -0.006418820795817706), ('EVW', 0.024956543273446728, -0.0055886736214605425), ('NQW', 0.0025299648847872222, 0.0006889424733034645), ('PHV', 0.5459168632708438, -0.005557120873881022), ('DAI', 0.004314522187017252, -0.0012277470841006491), ('WGQ', -0.004563934993621309, -0.0004115226337448416), ('JFL', 0.021438994078531507, -0.00024402147388965376), ('RLF', 0.001146710692444398, 0.005977349755656969), ('NFR', 0.0013915284850186359, 0.0022192632046159413), ('ZKY', -0.00019867216862231142, -0.009211203757980912), ('STK', -0.00016510313037217895, 0.0010414083808579617), ('OWG', 0.0763848848305465, 0.009888262632255514), ('YLF', 3.653041915877334e-05, -0.004761617744560256), ('CPM', 0.013445093018866537, -0.001084094780857878), ('TGI', 0.0007294626710257484, -0.005012531328320843), ('MGW', -0.0005777281346639846, -0.007437480809252522), ('NTR', 0.0022547675873979857, -0.020868584320361025), ('KKD', 7.450477462690903e-05, -0.011074332883821699), ('JPN', 0.0007034291818954099, -0.010054536632901023), ('CGS', 0.005335930034726062, -0.0021786492374727207), ('VOX', 0.0031495781570828143, 0.05345048508145697)]"
158,21252.976875780263,0.028058311799963098,"[('YPA', -4.296077783899779e-05, 0.039291628545398104), ('AOX', 0.0004897592815681492, 0.00509857219176456), ('KWE', 0.0069016866852106154, -0.020255063765941453), ('VSR', 0.0052489151185864166, -0.002115708707410003), ('VWR', 0.02391742351575554, 0.009961261759822895), ('ZNX', 0.006209274079186055, 0.01860877270713328), ('MWN', 0.0027253297994221984, 0.013314199154907018), ('MZJ', 0.00016748809805265647, -0.0015000000000000568), ('VEO', 0.0037082413170799497, 0.008872082030397781), ('GJA', 0.019173074293637134, 0.0460127467744444), ('TUW', 0.0058962823513108945, -0.005025125628140831), ('HBM', -8.383697165533459e-05, 0.002386634844868684), ('WNF', 0.00019665383332705954, 0.010679611650485381), ('ABM', 0.0060257154791823865, 0.004893754024468711), ('RLR', 0.002054131255772619, 0.016736878059888407), ('GPE', 0.14431505050899912, 0.04198473282442746), ('BUL', 0.003077971915968931, 0.014214368036880424), ('PKU', 0.041914034461308994, 0.04859794431693448), ('VLK', 0.000548803935599362, 0.0021206096752815983), ('VYQ', 0.0294868007947515, 0.038878657663188085), ('EVW', 0.024972520536847703, 0.0008742350443362982), ('NQW', 0.002532804792038661, 0.0048192771084337544), ('PHV', 0.5456895541491382, 0.02916574038960304), ('DAI', 0.0043194228885962286, 0.0073755377996312845), ('WGQ', -0.004604966012552506, -0.002945181619533226), ('JFL', 0.021451660622633706, 0.02745911642665365), ('RLF', 0.0011428686724300715, -0.00013875358808094882), ('NFR', 0.0013938767179422634, 0.0017714791851196946), ('ZKY', -0.0002015614460294351, 0.01203650807446054), ('STK', -0.00017678322670819753, 0.003715446348954721), ('OWG', 0.07641436002859561, 0.012043474003720788), ('YLF', 3.63673839077667e-05, 0.018774224806201514), ('CPM', 0.01343484935305939, -0.0008527131782946794), ('TGI', 0.0007304181998525489, -0.013434089000839642), ('MGW', -0.0005834144493449646, 0.019282989035163144), ('NTR', 0.0022568765504383374, -0.020017281105990794), ('KKD', 6.862242652549383e-05, 0.02719008264462815), ('JPN', 0.0007033268179728993, 0.044002195978137364), ('CGS', 0.005337234321566208, 0.01883187772925758), ('VOX', 0.0031521226978646717, 0.0064291920069505576)]"
159,21079.91724126709,-0.008142842083943122,"[('YPA', -4.334104051628629e-05, 0.04039193315827867), ('AOX', 0.00048804694273917184, 0.003043604881558112), ('KWE', 0.006911061869019354, -0.01914241960183767), ('VSR', 0.005253423442361657, 0.002826855223563854), ('VWR', 0.023945699217766347, -0.036986301369863056), ('ZNX', 0.006217240915871053, 0.009569377990430727), ('MWN', 0.0027230551909398844, -0.0015735641227379122), ('MZJ', 0.00015946807324308156, 0.01538021317690826), ('VEO', 0.0036987421536211085, 0.0036762055791827244), ('GJA', 0.019166920584237024, 0.02169713181750622), ('TUW', 0.005902965890561959, -0.012493354598617726), ('HBM', -8.396219890912758e-05, -0.009523809523809532), ('WNF', 0.00019690683735137484, -0.016330451488952923), ('ABM', 0.006029440219852249, -0.009611687812379853), ('RLR', 0.002055626969466864, -0.010414333706606861), ('GPE', 0.14450681549595448, -0.03532182103610679), ('BUL', 0.0030763974951210217, -0.016382575757575662), ('PKU', 0.04191854408898278, 0.01884278644842029), ('VLK', 0.00054628433361007, 0.008067715910593829), ('VYQ', 0.02949309539109378, -0.006021553785981559), ('EVW', 0.02498838651759927, -0.018218118292987195), ('NQW', 0.002535640208836312, -0.004796163069544384), ('PHV', 0.5454646750243058, 0.0007750821671805336), ('DAI', 0.004324316514815736, -0.003660768761440041), ('WGQ', -0.004646219311432655, 0.00606657349764968), ('JFL', 0.02146422393153069, -0.02090509561705655), ('RLF', 0.0011389929680250411, -0.006426194530615409), ('NFR', 0.0013962274405413685, -0.0026525198938993047), ('ZKY', -0.00020446727478747194, 0.013282468585916352), ('STK', -0.0001885341826175246, -0.004442031489067695), ('OWG', 0.07644340161428757, -0.03202399380804956), ('YLF', 3.620289294011685e-05, -0.019141600285340617), ('CPM', 0.013424426165213365, 0.009698192256963303), ('TGI', 0.0007313733284083861, -0.002553191489361648), ('MGW', -0.000589131920576279, 0.007418897956430796), ('NTR', 0.002258979221504327, -0.015576781778104369), ('KKD', 6.270188054224487e-05, 0.029165660954219966), ('JPN', 0.0007032176974908206, -0.0028860228734874805), ('CGS', 0.005338499706572199, 0.00227698901687653), ('VOX', 0.003154655704432784, -0.011049723756906087)]"
160,21319.824227711604,0.011380831513648462,"[('YPA', -4.372331066978271e-05, 0.025376758721660744), ('AOX', 0.0004863195349040004, 0.0), ('KWE', 0.0069204353154207745, 0.08508977361436376), ('VSR', 0.005257914525437742, 0.02325588524509809), ('VWR', 0.023973943823899845, 0.03982930298719769), ('ZNX', 0.006225203364155761, 0.029728565273588872), ('MWN', 0.002720742185910939, -0.00039401103230899423), ('MZJ', 0.00015139589715852658, -0.005671410455121931), ('VEO', 0.00368915224283822, -0.001220913530594771), ('GJA', 0.01916057924142255, -0.004363636363636322), ('TUW', 0.005909639769594245, 0.016419919246298775), ('HBM', -8.408746681118889e-05, 0.019230769230769246), ('WNF', 0.00019715970804104534, 0.015625000000000014), ('ABM', 0.006033136277977013, 0.003105590062111735), ('RLR', 0.002057113670795976, 0.01425823243182065), ('GPE', 0.14469855076681967, 0.026851098454027722), ('BUL', 0.0030747869629721802, 0.002406854722248965), ('PKU', 0.041922745591261475, -0.004296656080702484), ('VLK', 0.0005437442058268318, -0.009708737864077603), ('VYQ', 0.029499163208162024, 0.004076433121019102), ('EVW', 0.025004141655376448, 0.011692933401118294), ('NQW', 0.002538471196189753, 0.0017211703958692154), ('PHV', 0.5452422187507362, 0.007380854638638604), ('DAI', 0.004329203170064399, 0.041641151255358444), ('WGQ', -0.004687695556840724, 0.001831097079715814), ('JFL', 0.021476684365751054, 0.019046463666140885), ('RLF', 0.001135083540543073, -0.002850876395339902), ('NFR', 0.0013985806969886193, 0.011968085106382961), ('ZKY', -0.00020738969460220544, -0.007836787725533837), ('STK', -0.00020035615696206078, -0.0006444896138019703), ('OWG', 0.07647201068829684, 0.007996001999000472), ('YLF', 3.603694470956791e-05, 0.016757575757575676), ('CPM', 0.013413823412029919, 0.007222990625480453), ('TGI', 0.0007323280761188077, 0.007679180887372001), ('MGW', -0.0005948806278113907, -0.0008703220191470539), ('NTR', 0.002261075648292862, 0.003881176294969475), ('KKD', 5.6743057966623304e-05, -0.006058710862682294), ('JPN', 0.0007031018260008955, 0.023880339327645467), ('CGS', 0.005339726253656553, 0.002138179874381887), ('VOX', 0.003157177238376933, -0.0069832402234636624)]"
161,21435.71126554888,0.005435646964042398,"[('YPA', -4.410759383947142e-05, 0.024723179442143264), ('AOX', 0.00048457704229281766, -0.012070181819214125), ('KWE', 0.006929807210354598, 0.07050359712230218), ('VSR', 0.005262388473006365, 0.029097760706000023), ('VWR', 0.024002157929221488, 0.06730506155950755), ('ZNX', 0.006233161584891439, 0.022175732217573272), ('MWN', 0.002718390781660338, -0.012376823019314098), ('MZJ', 0.0001432714638940152, 0.01268289226627003), ('VEO', 0.0036794714913816486, 0.007981592004026847), ('GJA', 0.019154050342766713, 0.006720233747260683), ('TUW', 0.005916304129674634, 0.00847457627118645), ('HBM', -8.421277785427058e-05, 0.01650943396226401), ('WNF', 0.00019741245052187377, -0.005769230769230817), ('ABM', 0.006036803756116301, 0.015995872033023852), ('RLR', 0.002058591400204674, -0.0005578489345085035), ('GPE', 0.14489026030613647, 0.03328050713153719), ('BUL', 0.003073140320355045, -0.010660776027660386), ('PKU', 0.041926639367869556, 0.012476547842401618), ('VLK', 0.0005411835290505659, -0.005233174350821545), ('VYQ', 0.029505004562935692, 0.020355803659533753), ('EVW', 0.02501978638312243, 0.009170854271356835), ('NQW', 0.002541297814622985, 0.004123711340206097), ('PHV', 0.5450221783208352, -0.007406598300221422), ('DAI', 0.004334082957931017, 0.03321575543797752), ('WGQ', -0.004729395421082672, 0.0045378627926763865), ('JFL', 0.021489042279880514, 0.01416666666666664), ('RLF', 0.001131140350300845, 0.0030684021693297473), ('NFR', 0.0014009365313197096, -0.0008760402978536827), ('ZKY', -0.00021032874559130608, -0.005980486309000192), ('STK', -0.00021224931038391792, 0.008234943942851456), ('OWG', 0.07650018832507942, 0.0019831432821021604), ('YLF', 3.586953761940891e-05, -0.013590439006944077), ('CPM', 0.013403041043398987, 0.007781507476350181), ('TGI', 0.000733282462295272, -0.03530906011854359), ('MGW', -0.0006006606512624342, -0.004489413025998498), ('NTR', 0.0022631658780228737, 0.02884758364312264), ('KKD', 5.0745879019660035e-05, 0.0013371086990719026), ('JPN', 0.0007029792087759825, 0.018929462482925628), ('CGS', 0.005340914024914982, -0.011868249099879992), ('VOX', 0.003159687360540546, -0.003691983122362884)]"
162,21379.625135075185,-0.002616480963887565,"[('YPA', -4.4493895611416514e-05, 0.008191638968806626), ('AOX', 0.00048281944867755935, 0.009760474020902049), ('KWE', 0.00693917773871011, -0.02352150537634418), ('VSR', 0.005266845389055298, -0.007696151915676817), ('VWR', 0.024030342124497152, 0.016918738784927036), ('ZNX', 0.0062411157379176595, -0.007777322963569434), ('MWN', 0.0027160009740947377, -0.005348020434227344), ('MZJ', 0.00013509466608955294, -0.004442889627427107), ('VEO', 0.003669699802988861, 0.002140105578541753), ('GJA', 0.01914733395723027, 0.0022493106951095797), ('TUW', 0.005922959110961614, -0.0018382352941176546), ('HBM', -8.433813451952077e-05, 0.00928074245939676), ('WNF', 0.00019766506988797055, -0.00483558994197299), ('ABM', 0.0060404427552253155, -0.000634840020315025), ('RLR', 0.0020600601975811106, -0.0013395847287341431), ('GPE', 0.14508194807651525, -0.016615541922290353), ('BUL', 0.0030714575667187645, 0.007572080380545589), ('PKU', 0.04193022580281685, -0.0044473269711850635), ('VLK', 0.0005386022794908236, 0.009256176333488813), ('VYQ', 0.0295106197614773, 0.020668121908761737), ('EVW', 0.025035321127080637, 0.0001244864932155498), ('NQW', 0.0025441201241774287, 0.0006844626967830108), ('PHV', 0.5448045468644834, -0.0024675368649161055), ('DAI', 0.004338955981209845, -0.048364153627311404), ('WGQ', -0.004771319582204321, 0.0004391881293724102), ('JFL', 0.02150129802258933, -0.016081699730015313), ('RLF', 0.001127163356619873, -0.0005563830591905027), ('NFR', 0.0014032949874350272, 0.004822446295484568), ('ZKY', -0.00021328446828470607, 0.009372572990076187), ('STK', -0.00022421380530491568, -0.0009840582562488538), ('OWG', 0.07652793557296157, 0.014745175655616121), ('YLF', 3.570067002242191e-05, -0.004139347977158064), ('CPM', 0.013392079002414814, -0.006661619984859921), ('TGI', 0.0007342365061360461, 0.012727113139647113), ('MGW', -0.0006064720719013337, 0.0032981086356600195), ('NTR', 0.0022652499574382107, 0.00794912559618438), ('KKD', 4.471026285334958e-05, -0.0010996779514570777), ('JPN', 0.0007028498508109389, -0.008924151371031348), ('CGS', 0.0053420630806324905, 0.009041835357624855), ('VOX', 0.003162186131024605, -0.014646197282512763)]"
163,22105.901597284337,0.033970495629393964,"[('YPA', -4.488222161781925e-05, 0.03356217663659919), ('AOX', 0.00048104673737249217, -0.00209542379213961), ('KWE', 0.006948547084334164, 0.019270474879559612), ('VSR', 0.005271285376374665, 0.005732608232463204), ('VWR', 0.024058496996221215, 0.033022435089488156), ('ZNX', 0.006249065982069553, 0.017739273927392874), ('MWN', 0.0027135727577053156, -0.0026482625792472376), ('MZJ', 0.0001268653949295181, -0.017148077869140473), ('VEO', 0.0036598370784891423, -0.007972665148063612), ('GJA', 0.019140430145185815, 0.0005791645551293166), ('TUW', 0.0059296048525121015, 0.019994738226782563), ('HBM', -8.446353927657455e-05, 0.025287356321839156), ('WNF', 0.00019791757120198478, 0.0068027210884354025), ('ABM', 0.006044053374662186, 0.013340109261847434), ('RLR', 0.002061520102258935, -0.010283925776883385), ('GPE', 0.1452736180188176, 0.12139329347543545), ('BUL', 0.0030697387001327424, 0.027555641198574038), ('PKU', 0.04193350526444891, 0.019543973941368024), ('VLK', 0.0005360004327666414, 0.010490894695170252), ('VYQ', 0.029516009098956884, -0.010070657029156096), ('EVW', 0.025050746306825678, 0.05290017425939756), ('NQW', 0.0025469381844148583, 0.002735978112175166), ('PHV', 0.5445893176485083, 0.010323100748880891), ('DAI', 0.004343822341905804, -0.009865470852018098), ('WGQ', -0.004813468724004614, -0.008152770374086803), ('JFL', 0.021513451936658625, 0.04712479121927945), ('RLF', 0.0011231525178283645, 0.003131306001293771), ('NFR', 0.001405656109101301, -0.00218150087260038), ('ZKY', -0.0002162569036250077, -0.007290720832752949), ('STK', -0.00023624980592617913, 0.0007880220646177925), ('OWG', 0.07655525345422466, 0.07996879266627646), ('YLF', 3.553034022082509e-05, -0.012530339805825227), ('CPM', 0.013380937225391142, 0.0181374790428288), ('TGI', 0.0007351902267270897, -0.006326919743456439), ('MGW', -0.0006123149714609938, 0.013920568898430085), ('NTR', 0.002267327932810476, 0.027674218525953642), ('KKD', 3.863612754992819e-05, -0.002044507352363019), ('JPN', 0.0007027137568234584, -0.0021112564999109804), ('CGS', 0.005343173479289226, 0.02581249164103259), ('VOX', 0.003164673609191469, -0.0032234957020058526)]"
164,22348.558628917766,0.010977024871188203,"[('YPA', -4.527257753708111e-05, -0.0016965472343183324), ('AOX', 0.0004792588912347271, 0.003996450450570567), ('KWE', 0.0069579154300389275, 0.006752194463200516), ('VSR', 0.0052757085365630315, 0.0), ('VWR', 0.024086623126644096, -0.02391410444119075), ('ZNX', 0.00625701247518491, 0.04661532225374943), ('MWN', 0.00271110612557036, 0.006276150627615072), ('MZJ', 0.00011858354014188863, 0.002073650339649568), ('VEO', 0.0036498832158078, -0.007319173363949556), ('GJA', 0.019133338958440608, 0.0057882931770492935), ('TUW', 0.00593624149228814, -0.018055197317513615), ('HBM', -8.458899458364322e-05, 0.060538116591928356), ('WNF', 0.00019816995949533113, 0.006756756756756785), ('ABM', 0.006047635712195098, 0.0012537612838514833), ('RLR', 0.002062971153019236, -0.01705443867178682), ('GPE', 0.1454652740523334, 0.11868335651367634), ('BUL', 0.0030679837172901876, 0.013408345053914604), ('PKU', 0.04193647810549491, 0.0013692377909630825), ('VLK', 0.000533377963907308, 0.010512569376428242), ('VYQ', 0.029521172859674816, 0.014548636748981303), ('EVW', 0.02506606233529348, 0.008038775268944231), ('NQW', 0.002549752054420253, -0.00034106412005462355), ('PHV', 0.5443764840761791, -0.00444737483096615), ('DAI', 0.004348682141239517, -0.01902173913043465), ('WGQ', -0.004855843536049343, -0.00973728304511392), ('JFL', 0.021525504359006114, 0.0071778512020053515), ('RLF', 0.0011191077912629424, 0.01061088582434412), ('NFR', 0.001408019939953206, -0.016178399650196806), ('ZKY', -0.00021924609296793108, -0.017343548155590673), ('STK', -0.00024835747822789163, 0.00044291338582678845), ('OWG', 0.07658214296518591, -0.05156221780747692), ('YLF', 3.5358546466207e-05, -0.0020278366669739915), ('CPM', 0.013369615641875502, -0.041616766467065885), ('TGI', 0.0007361436430429176, -0.003052769297863074), ('MGW', -0.0006181894324365465, 0.024282925860985318), ('NTR', 0.002269399849941793, 0.002651039486535478), ('KKD', 3.252339012105592e-05, -0.0030336458907886765), ('JPN', 0.0007025709312548686, -0.0301009728961415), ('CGS', 0.005344245277566125, 0.01460234680573651), ('VOX', 0.003167149853668585, 0.006288178224937144)]"
